person_id,HearingDate,CodeSection,codesection,ChargeType,chargetype,Class,DispositionCode,disposition,Plea,Race,Sex,fips,convictions,arrests,felony10,sevenyear,tenyear,within7,within10,class1_2,class3_4,expungable,old_expungable,expungable_no_lifetimelimit,reason,sameday,lifetime
254071000000608,2018-06-05,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Female,183,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
254071000000608,2018-06-05,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Female,183,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
206011000000187,2007-12-05,46.2-646,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",Black (Non-Hispanic),Female,760,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with convictions on the person's record",FALSE,FALSE
206011000000187,2014-12-03,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Not Guilty,Black(Non-Hispanic),Female,712,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
206011000000187,2014-12-03,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,Not Guilty,Black(Non-Hispanic),Female,712,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with convictions on the person's record",FALSE,FALSE
206011000000187,2016-01-13,46.2-613(2),covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Nolo Contendere,Black(Non-Hispanic),Female,85,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
206011000000187,2016-01-13,A.46.2-707,covered elsewhere,Misdemeanor,Misdemeanor,3,Not Guilty,Deferral Dismissal,Nolo Contendere,Black(Non-Hispanic),Female,85,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Petition,"Deferred dismissal of misdemeanor charges not covered under 19.2-392.6-A; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
206011000000187,2017-05-31,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty In Absentia,Conviction,Tried In Absentia,Black(Non-Hispanic),Female,87,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
85120000000082,2009-07-10,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,2,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2009-08-04,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,2,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2010-08-27,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2011-07-15,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2013-04-02,18.2-415,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
85120000000082,2013-05-03,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2014-02-04,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,Guilty,Hispanic,Male,153,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2014-12-17,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,187,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
85120000000082,2018-06-12,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,"NA",Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with convictions on the person's record",FALSE,FALSE
85120000000082,2018-09-10,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,"NA",Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
85120000000082,2019-02-14,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,2,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,153,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
85120000000237,2014-04-23,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty In Absentia,Conviction,Tried In Absentia,Black(Non-Hispanic),Male,163,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
35130000000058,2017-04-25,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Nolle Prosequi,Dismissed,"NA",Other(Includes Not Applicable.. Unknown),Male,59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
6020000000050,2019-09-25,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,81,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
159061000000038,2013-01-09,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,White Caucasian(Non-Hispanic),Female,153,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
60220000000219,2009-05-08,4.1-308,covered elsewhere,Misdemeanor,Misdemeanor,4,Guilty In Absentia,Conviction,"NA",White Caucasian(Non-Hispanic),Male,191,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
35180000000648,2009-02-13,A.18.2-266,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Hispanic,Male,764,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
35180000000648,2009-02-13,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,2,Guilty,Conviction,"NA",Hispanic,Male,764,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
35180000000648,2009-02-13,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,2,Guilty,Conviction,"NA",Hispanic,Male,764,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
35180000000648,2012-04-20,18.2-456,covered elsewhere,Misdemeanor,Misdemeanor,U,Guilty,Conviction,Guilty,Hispanic,Male,760,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
85191000000118,2011-06-17,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,U,Dismissed,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
303120000000448,2017-08-17,18.2-388,covered elsewhere,Misdemeanor,Misdemeanor,4,Guilty In Absentia,Conviction,"NA",White Caucasian(Non-Hispanic),Male,169,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
85221000000462,2019-07-23,18.2-323.1,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,127,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with prior convictions on the person's record",FALSE,FALSE
85221000000462,2019-07-23,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Female,127,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Petition (pending),FALSE,Petition (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",TRUE,FALSE
6090000000037,2010-08-17,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,2,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,590,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
255010000000479,2009-12-14,18.2-103,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",White Caucasian(Non-Hispanic),Male,550,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
11070000000327,2015-06-02,18.2-57,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Black(Non-Hispanic),Male,109,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
61011000000380,2013-12-27,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Hispanic,Female,177,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
61011000000380,2013-12-27,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Hispanic,Female,177,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
255040000000122,2011-05-12,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,U,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,701,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
255040000000122,2011-07-28,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,701,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
255040000000122,2015-07-15,24-7,covered elsewhere,Misdemeanor,Misdemeanor,2,Not Guilty,Dismissed,"NA",Black(Non-Hispanic),Male,650,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges with no arrests or charges in the past 3 years, but with prior convictions on the person's record",FALSE,FALSE
255040000000122,2015-11-18,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,199,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,FALSE
255040000000122,2016-03-01,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",Black(Non-Hispanic),Male,650,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2016-11-03,18.2-57,covered elsewhere,Misdemeanor,Misdemeanor,1,Dismissed,Dismissed,"NA",Black(Non-Hispanic),Male,701,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2016-11-03,18.2-479.1,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,701,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255040000000122,2017-04-20,18.2-57.2(B),covered elsewhere,Felony,Felony,6,Not Guilty/Acquitted,Dismissed,Not Guilty,Black (Non-Hispanic),Male,700,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2017-07-18,A.18.2-266,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2017-07-18,18.2-323.1,covered elsewhere,Misdemeanor,Misdemeanor,4,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255040000000122,2017-07-18,18.2-460,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255040000000122,2017-07-18,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,1,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2017-10-11,18.2-323.1,covered elsewhere,Misdemeanor,Misdemeanor,4,Not Guilty/Acquitted,Dismissed,Not Guilty,Black (Non-Hispanic),Male,700,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2017-10-11,18.2-460,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Not Guilty,Black (Non-Hispanic),Male,700,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255040000000122,2018-09-10,53.1-203,covered elsewhere,Felony,Felony,6,Nolle Prosequi,Dismissed,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of felony charges; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
255040000000122,2018-09-10,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,TRUE
255040000000122,2018-09-10,18.2-272,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,"NA",Black(Non-Hispanic),Male,702,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255040000000122,2019-04-23,18.2-250.1,covered in 19.2-392.6 - B,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Not Guilty,Black,Male,700,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,TRUE
255040000000122,2019-04-23,18.2-272,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Not Guilty,Black,Male,700,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255040000000122,2019-05-02,18.2-272,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Black(Non-Hispanic),Male,830,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,Conviction or deferred dismissal of misdemeanor charges that are excluded from expungement by 19.2-392.12,FALSE,TRUE
255060000000389,2014-05-21,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty,Conviction,"NA",Black(Non-Hispanic),Male,81,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
255060000000389,2014-08-21,46.2-300,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Guilty In Absentia,Conviction,"NA",Black(Non-Hispanic),Male,25,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic (pending),FALSE,Automatic (pending),"Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions since the disposition date. However, because the disposition date is within 7 years of the current date, the record is not yet eligible for expungement",FALSE,FALSE
61061000000334,2012-11-29,A.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,Black(Non-Hispanic),Female,85,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
61061000000334,2013-11-25,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",Black(Non-Hispanic),Female,702,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Petition,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years",FALSE,FALSE
61061000000334,2014-06-11,B.46.2-301,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Dismissed,Dismissed,"NA",Black(Non-Hispanic),Female,650,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Not eligible,TRUE,Petition,"Dismissal of misdemeanor charges, but with arrests or charges in the past 3 years; HOWEVER, the outcome is changed to not eligible because the lifetime limit of two expungements has been exceeded",FALSE,TRUE
207010000000639,2013-06-12,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Male,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
352121000000485,2015-09-10,C.46.2-862,covered elsewhere,Misdemeanor,Misdemeanor,"NA",Nolle Prosequi,Dismissed,"NA",White Caucasian(Non-Hispanic),Female,59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Automatic,TRUE,Automatic,Dismissal of misdemeanor charges with no arrests or charges in the past 3 years and no convictions on the person's record,FALSE,FALSE
304051000000145,2012-01-12,A.46.2-852,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Nolo Contendere,White Caucasian(Non-Hispanic),Female,59,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
304051000000145,2012-07-30,A.18.2-266,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,White Caucasian(Non-Hispanic),Female,59,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Not eligible,FALSE,Not eligible,"Conviction of misdemeanor charges that are not excluded from expungement by 19.2-392.12, but with convictions of another kind within 7 years from disposition date",FALSE,FALSE
304051000000145,2012-09-13,33.1-346,covered elsewhere,Misdemeanor,Misdemeanor,1,Guilty,Conviction,Guilty,White Caucasian(Non-Hispanic),Female,59,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Automatic,FALSE,Automatic,Conviction of misdemeanor charges listed in 19.2-392.6 B with no convictions within 7 years from disposition date,FALSE,FALSE
